id,offer_views,city,lat,lon,price_sq,area,floor,kitchen_area,bathroom_type,balconies,renovation,is_apartment,rooms,has_gas,house_floors,house_wall_type,lifts,freight_lifts,time_on_foot_to_subway,build_year,urgent,duplicates_count,sale_type,is_auction,all_data.house.ceiling_height,all_data.house.has_garbage_disposer,all_data.is_auction,all_data.object_info.living_area,all_data.object_info.window_view[0].display_name,all_data.object_info.window_view[1].display_name,all_data.object_info.window_view[2].display_name,all_data.object_info.window_view[3].display_name,all_data.object_info.window_view[4].display_name,all_data.object_info.loggias,all_data.legal_options.approve,all_data.legal_options.mortgage,all_data.legal_options.is_individual,all_data.legal_options.is_owner,all_data.legal_options.owner_minors,all_data.legal_options.residence_minors,all_data.object_info.redevelopment,all_data.house.security[0].display_name,all_data.house.security[1].display_name,all_data.house.security[2].display_name,all_data.house.security[3].display_name,all_data.house.parking[0].display_name,all_data.house.parking[1].display_name,all_data.house.parking[2].display_name,all_data.house.parking[3].display_name,all_data.house.parking[4].display_name,all_data.house.yard[0].display_name,all_data.house.yard[1].display_name,all_data.house.infrastructure[0].display_name,all_data.house.infrastructure[1].display_name,all_data.house.infrastructure[2].display_name,all_data.house.infrastructure[3].display_name,all_data.house.infrastructure[4].display_name,all_data.legal_options.years_ownership.display_name,all_data.legal_options.owner_count,all_data.object_info.garage_type.display_name
1900703057,0,Москва,"55,81212","37,632269",456666,15,1,3,None,0,Евро,True,0,None,4,,0,0,10,,False,0,Свободная продажа,False,,false,false,,Двор,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1871863655,0,Казань,"55,728718","49,171865",199975,"41,5",16,"8,6",Совмещенный,1,Евро,False,1,False,19,Монолитный,1,1,,2017,False,0,Свободная продажа,False,"2,7",false,false,,Двор,,,,,,true,,false,false,false,false,false,Домофон,,,,Во дворе,,,,,Детская площадка,Спортивная площадка,Школа,Парк,Детский сад,Фитнес,Торговый центр,,,
1912069065,0,Новосибирск,"54,955856","82,838521",80263,38,1,9,None,0,Евро,False,1,None,10,Панельный,1,0,,2012,False,0,Свободная продажа,False,,true,false,19,,,,,,1,true,true,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1915932774,0,Новосибирск,"54,9309","82,91318",101754,"28,5",7,0,Совмещенный,1,Евро,False,0,False,10,Панельный,1,0,,2008,False,0,Альтернатива,False,"2,7",true,false,21,Двор,Парк,,,,,true,,false,false,false,false,false,Закрытая территория,,,,Во дворе,,,,,Детская площадка,Спортивная площадка,Школа,Детский сад,Торговый центр,Парк,,Больше пяти,1,
1902155995,0,Новосибирск,"54,935571","82,885261",112500,20,5,0,Совмещенный,1,Евро,False,0,False,17,Панельный,2,0,,2014,False,0,Свободная продажа,False,"2,6",true,false,,Двор,,,,,,true,,true,false,false,false,false,Домофон,,,,Во дворе,,,,,Детская площадка,Спортивная площадка,Школа,Детский сад,Торговый центр,Фитнес,,Меньше трех,1,
1724816414,1739,Новосибирск,"54,98836","82,868112",123333,15,2,2,Совмещенный,0,Евро,False,0,False,5,Кирпичный,1,0,26,1963,False,0,Свободная продажа,False,,false,false,12,Двор,,,,,,true,,false,false,false,false,false,Домофон,,,,Во дворе,,,,,Детская площадка,Спортивная площадка,Школа,Детский сад,Торговый центр,Парк,Фитнес,Меньше трех,1,
1901669020,0,Новосибирск,"55,092602","82,940273",78947,19,1,"3,5",None,0,Евро,True,0,None,4,Кирпичный,0,0,,1989,False,0,Свободная продажа,False,3,,false,"15,5",Двор,,,,,,true,,,,,,,,,,,Наземная,,,,,,,,,,,,,,Наземная парковка
1900717836,0,Новосибирск,"55,092602","82,940273",85714,"17,5",4,4,None,0,Евро,True,0,None,4,Кирпичный,0,0,,1989,False,0,Свободная продажа,False,3,,false,"13,5",Двор,,,,,,true,,,,,,,,,,,Наземная,,,,,,,,,,,,,,Наземная парковка
1899737668,0,Новосибирск,"54,934686","83,117017",92857,21,4,4,None,0,евроремонт,None,0,None,17,Панельный,1,1,,2014,False,0,Свободная продажа,False,,true,false,,,,,,,1,true,,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1842839270,184,Новосибирск,"54,938327","83,109229",90909,22,6,2,None,0,Евро,None,0,None,17,Монолитный,1,0,,2011,False,0,,False,,true,false,15,Двор,,,,,1,true,true,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1851433506,0,Новосибирск,"54,934676","82,901969",99710,"17,3",7,5,None,0,евроремонт,None,1,None,9,Кирпичный,1,0,,1980,False,0,Свободная продажа,False,"2,6",true,false,"11,3",Улица,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1724815089,2373,Новосибирск,"55,033785","82,912408",146666,15,2,2,Совмещенный,0,Евро,False,0,True,5,Кирпичный,0,0,11,1963,False,0,Свободная продажа,False,"2,5",false,false,12,Двор,,,,,,true,,false,false,false,false,false,Домофон,,,,Во дворе,,,,,Детская площадка,Спортивная площадка,Школа,Детский сад,Торговый центр,Парк,Фитнес,Меньше трех,1,
1903826137,0,Новосибирск,"55,053464","82,964618",115000,20,5,"3,5",None,0,Евро,None,0,None,5,Кирпичный,0,0,20,1958,False,0,Свободная продажа,False,"2,5",,false,"16,5",,,,,,,true,,,,,,,,,,,Наземная,,,,,Детская площадка,,,,,,,,,Наземная парковка
1899663970,0,Новосибирск,"54,941394","82,99932",69518,"37,4",2,12,Совмещенный,0,Евро,False,1,True,3,Кирпичный,0,0,,2012,False,0,Свободная продажа,False,"2,7",false,false,21,Двор,,,,,,true,,false,false,false,false,false,Домофон,,,,Во дворе,,,,,Детская площадка,Спортивная площадка,Школа,Парк,Детский сад,Фитнес,Торговый центр,,,
1886387691,0,Новосибирск,"54,943701","83,008168",84639,"31,9",3,5,None,1,евроремонт,None,1,True,3,Кирпичный,0,0,,2012,False,0,Альтернатива,False,,,false,21,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1794712185,484,Новосибирск,"54,933","82,8933",101923,26,1,5,Совмещенный,0,Евро,False,1,False,2,Панельный,0,1,,2012,False,0,Свободная продажа,False,3,false,false,18,Улица,,,,,,true,,false,false,false,false,false,,,,,Во дворе,,,,,Детская площадка,Спортивная площадка,Школа,Парк,Детский сад,Фитнес,Торговый центр,Меньше трех,1,
1846286174,117,Новосибирск,"54,940779","83,009516",100000,27,3,5,None,0,Евроремонт,False,1,None,4,Кирпичный,0,0,122,2023,False,0,Продажа от застройщика,False,,,false,15,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1893768618,0,Новосибирск,"55,00312","82,984345",121500,20,5,0,Совмещенный,0,Евро,False,1,False,5,Кирпичный,2,0,,2021,False,0,Свободная продажа,False,,false,false,,Двор,Улица,,,,,true,,false,false,false,false,false,Домофон,,,,Во дворе,,,,,Детская площадка,Спортивная площадка,Детский сад,Фитнес,Торговый центр,Школа,Парк,,,
1904905930,0,Новосибирск,"54,936796","82,910404",113944,"25,1",7,"5,8",None,0,евроремонт,None,1,None,9,Кирпичный,0,0,,1984,False,0,Свободная продажа,False,"2,6",true,false,"10,8",Улица,,,,,1,true,,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1860108061,0,Новосибирск,"54,938322","82,883455",119289,"19,7",3,2,None,0,евроремонт,False,0,None,17,Панельный,1,1,,2013,False,0,Свободная продажа,False,,true,false,12,,,,,,1,true,true,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1865751917,0,Новосибирск,"55,067283","82,932198",130000,30,1,6,Совмещенный,0,Евро,False,1,False,5,Панельный,0,0,22,1963,False,0,Свободная продажа,False,,false,false,18,Двор,,,,,,true,,false,false,false,false,false,Домофон,Кодовая дверь,,,Во дворе,Со шлагбаумом,,,,Детская площадка,Спортивная площадка,Школа,Парк,Детский сад,Фитнес,Торговый центр,Больше пяти,1,
1912636585,0,Новосибирск,"54,942335","83,006021",108832,"31,7",3,0,Совмещенный,1,Евро,False,1,None,3,Кирпичный,0,0,,,False,0,Свободная продажа,False,,,false,,Двор,Парк,Водоем,,,,true,,false,false,false,false,false,Домофон,Закрытая территория,Кодовая дверь,,Во дворе,Со шлагбаумом,,,,Детская площадка,Спортивная площадка,Детский сад,Торговый центр,Парк,Фитнес,,Меньше трех,2,
1793901392,104,Казань,"55,751173","49,244844",196480,"34,1",7,10,None,0,Евро,None,1,True,9,Кирпичный,0,0,28,2012,False,0,Свободная продажа,False,,,false,17,,,,,,1,true,,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1891170018,0,Казань,"55,79265","49,254411",201818,33,6,13,None,1,Евро,None,1,None,10,,0,0,,2018,False,0,Свободная продажа,False,,,false,15,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1912540229,0,Казань,"55,772497","49,172961",228260,"27,6",5,8,None,0,Евро,False,1,True,10,Кирпичный,1,0,15,2017,False,0,Свободная продажа,False,,,false,13,Двор,,,,,1,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1844454598,38,Казань,"55,79265","49,254411",187311,"33,1",6,10,None,1,Евро,None,1,None,10,,0,0,,2018,False,0,Свободная продажа,False,,,false,18,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1886323895,0,Казань,"55,753301","49,24382",189855,"34,5",4,"9,1",None,0,Евро,False,1,True,10,Кирпичный,1,0,31,2013,False,0,Свободная продажа,False,,,false,"17,9",Улица,,,,,1,true,true,,,,,,,,,,,,,,,Детская площадка,Спортивная площадка,,,,,,,,
1727518496,252,Казань,"55,772831","49,241898",142857,"43,4",3,"12,7",None,0,Евро,None,1,True,10,Кирпичный,0,0,,2011,False,0,Свободная продажа,False,,,false,"17,3",,,,,,1,true,,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1894998395,0,Казань,"55,737218","49,15548",148717,39,10,10,None,0,Евро,None,1,True,10,Иные,1,0,,2006,False,0,Свободная продажа,False,,true,false,18,,,,,,2,true,,,,,,,,,,,,,,,,,,,,,,,,,
1893763976,0,Казань,"55,77112","49,230004",162285,35,7,8,Совмещенный,1,Евро,False,1,True,9,Панельный,1,0,,1988,False,0,Свободная продажа,False,"2,7",true,false,18,Двор,,,,,,true,,false,false,,,,Домофон,Кодовая дверь,,,Во дворе,,,,,Детская площадка,,Школа,Детский сад,Торговый центр,Парк,Фитнес,Больше пяти,1,
1892849562,0,Казань,"55,788976","49,232645",142493,"39,3",9,9,None,2,Евро,False,1,True,10,Панельный,1,0,,2006,False,0,Свободная продажа,False,,,false,20,Двор,,,,,,true,true,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1903557913,0,Казань,"55,768188","49,162577",158640,"35,3",8,8,None,0,евроремонт,None,1,None,9,Кирпичный,1,0,5,1989,False,0,Свободная продажа,False,"2,56",,false,"19,3",Двор,,,,,1,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1850298303,64,Казань,"55,75937","49,239841",159874,"31,9",8,"8,3",None,1,Евро,None,1,True,10,Панельный,0,0,,2004,False,0,Свободная продажа,False,,,false,"13,4",,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1902416534,0,Казань,"55,771479","49,225872",157894,38,1,"9,3",None,1,Евро,False,1,True,10,Панельный,1,0,,1989,False,0,Свободная продажа,False,,true,false,"19,1",Двор,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1847770001,0,Казань,"55,831226","49,144889",149100,"38,9",1,"8,8",Совмещенный,1,Евро,False,1,True,9,Монолитный,1,0,,1980,False,0,Свободная продажа,False,"2,65",true,false,"19,4",Двор,Парк,,,,,true,,false,false,false,false,false,Домофон,,,,Во дворе,,,,,Детская площадка,Спортивная площадка,Школа,Детский сад,Торговый центр,Парк,Фитнес,Больше пяти,2,
1867453756,0,Казань,"55,79678","49,048769",143196,"39,1",1,"10,8",None,1,евроремонт,None,1,True,9,Кирпичный,1,0,,2012,False,0,Свободная продажа,False,,,false,"18,5",,,,,,,true,true,,,,,,,,,,,,,,,Детская площадка,Спортивная площадка,,,,,,,,
1780585451,656,Казань,"55,782962","49,234307",141250,40,2,"8,8",None,1,Евро,False,1,True,10,Панельный,1,0,,1999,False,0,Свободная продажа,False,,,false,"19,2",Двор,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1865050345,0,Казань,"55,767868","49,227839",172782,"32,7",1,6,None,0,Евро,False,1,True,9,Панельный,1,0,,1990,False,0,Свободная продажа,False,,true,false,"18,6",Двор,,,,,1,true,true,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1863486976,13,Казань,"55,836787","49,129725",151428,35,1,"8,9",None,0,Евро,False,1,True,9,Панельный,0,0,,1988,False,0,Свободная продажа,False,,true,false,18,Двор,,,,,1,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1913791517,0,Казань,"55,861555","49,104563",146254,"30,7",4,"9,5",Совмещенный,1,Евро,False,1,True,5,Кирпичный,0,0,23,1976,False,0,Альтернатива,False,"2,6",false,false,"18,6",Двор,Лес,Парк,,,,true,,false,false,false,false,false,Домофон,Кодовая дверь,,,Во дворе,,,,,Детская площадка,Спортивная площадка,Школа,Парк,Детский сад,Фитнес,Торговый центр,От трех до пяти,2,
1562752369,1279,Казань,"55,843419","49,034684",119975,40,6,9,None,1,Евро,False,1,True,9,Панельный,1,0,,1993,False,0,Свободная продажа,False,,,false,"19,3",Улица,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1899984089,0,Казань,"55,833703","49,064642",157741,31,5,0,Совмещенный,0,Евро,False,1,True,5,Панельный,0,0,20,1968,False,0,Свободная продажа,False,,false,false,,,,,,,,true,,false,false,false,false,false,,,,,,,,,,,,,,,,,,,
1861949775,0,Казань,"55,863429","49,015531",106060,33,4,8,None,1,Евро,None,1,True,5,Кирпичный,0,0,,1968,False,0,Свободная продажа,False,,,false,17,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1899801719,0,Казань,"55,783858","49,151375",161476,21,5,3,None,0,Евро,None,1,True,9,Кирпичный,1,0,14,1980,False,0,Свободная продажа,False,"2,7",,false,17,Двор,Улица,,,,,false,,,,,,,,,,,,,,,,Детская площадка,Спортивная площадка,,,,,,,,
1880391243,0,Казань,"55,823732","49,059181",220238,"16,8",4,3,Совмещенный,0,Евро,False,1,True,9,Кирпичный,0,0,26,1976,False,0,Альтернатива,False,"2,5",false,false,10,Двор,,,,,,true,,false,false,false,false,false,,,,,Во дворе,,,,,,,Школа,,,,,Больше пяти,1,
1726375368,485,Казань,"55,8389","49,108345",163043,"18,4",2,0,Совмещенный,0,Евро,False,1,True,5,Кирпичный,0,0,29,1968,False,0,Свободная продажа,False,,false,false,,Двор,,,,,,true,,false,false,,,,,,,,,,,,,,,,,,,,Меньше трех,1,
1895314019,0,Казань,"55,757708","49,12818",179775,"17,8",5,4,None,0,Евро,False,1,True,5,Кирпичный,0,0,,1968,False,0,Свободная продажа,False,,,false,10,Двор,Улица,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1864826834,0,Казань,"55,836256","49,072817",157303,"17,8",1,4,None,1,Евро,None,1,True,5,Кирпичный,0,0,13,1959,False,0,Свободная продажа,False,,,false,12,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1909339653,0,Казань,"55,83476","49,094646",196153,13,1,0,Совмещенный,0,Евро,False,1,True,5,Кирпичный,0,0,16,1959,False,0,Свободная продажа,False,"2,8",false,false,,Двор,,,,,,true,,false,false,,,,Домофон,,,,Во дворе,,,,,Детская площадка,,Школа,Детский сад,Торговый центр,Парк,Фитнес,Меньше трех,1,
1895546551,0,Казань,"55,869935","49,079465",169230,"19,5",1,"4,5",Совмещенный,0,Евро,False,1,True,9,Кирпичный,1,0,25,1982,False,0,Альтернатива,False,,false,false,"10,7",Улица,,,,,,true,,false,false,false,false,false,Домофон,,,,Во дворе,,,,,Детская площадка,Спортивная площадка,Школа,Детский сад,Торговый центр,Фитнес,,Меньше трех,1,
1903872147,0,Казань,"55,860741","49,102569",130625,"17,6",5,2,None,0,Евро,None,1,True,5,Кирпичный,0,0,21,1964,False,0,Свободная продажа,False,"2,7",,false,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1703739200,3164,Казань,"55,837601","49,095239",120000,15,4,3,None,0,Евро,None,0,True,5,Иные,0,0,18,1962,False,0,Свободная продажа,False,,,false,9,,,,,,,true,,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1884575602,0,Казань,"55,865354","49,226887",135048,"31,1",1,"5,8",None,1,Евро,None,1,True,3,Кирпичный,0,0,,1961,False,0,Свободная продажа,False,,,false,"18,3",,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1908891898,0,Казань,"55,807678","49,267976",136423,"30,2",1,"5,5",None,1,Евро,None,1,True,2,Иные,0,0,,1980,False,0,Свободная продажа,False,,,false,"19,2",,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1910381651,0,Казань,"55,808498","49,083094",158450,"28,4",1,"6,3",None,0,Евро,False,1,True,5,Кирпичный,0,0,22,1979,False,1,Свободная продажа,False,,,false,15,Улица,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1839007940,206,Казань,"55,861171","49,087244",137500,24,2,5,None,0,Евро,False,1,True,2,Кирпичный,0,0,9,1953,False,0,Свободная продажа,False,,,false,15,Двор,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1851581605,0,Казань,"55,874976","49,247207",104234,"30,7",1,"5,5",Совмещенный,0,Евро,False,1,True,2,Панельный,0,0,,1978,False,0,Свободная продажа,False,,false,false,"17,6",Двор,,,,,,true,,false,false,false,false,false,Домофон,,,,Во дворе,,,,,,,Школа,,,,,Больше пяти,2,
1775151793,536,Казань,"55,778208","49,17147",151218,"23,8",5,4,None,1,Евро,None,1,True,5,Монолитный,0,0,25,1969,False,0,Свободная продажа,False,,,false,"16,8",,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1910083639,0,Казань,"55,786354","49,118811",249166,12,4,3,None,0,Евро,None,1,None,5,Кирпичный,0,0,4,1955,False,0,Свободная продажа,False,,,false,7,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1883504612,0,Казань,"55,806449","49,196488",166239,"23,4",2,7,None,0,Евро,None,1,True,4,Кирпичный,0,0,,1966,False,0,Свободная продажа,False,,true,false,13,,,,,,,true,,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1845797641,75,Казань,"55,745701","49,140577",164705,17,4,"3,5",Совмещенный,0,Евро,False,1,False,5,Кирпичный,0,0,,1968,False,0,Свободная продажа,False,,false,false,,Улица,,,,,,true,,false,false,false,false,false,,,,,,,,,,,,,,,,,,,
1694579897,807,Казань,"55,85341","49,068316",189285,14,5,3,None,0,Евро,None,1,None,5,Иные,0,0,15,1969,False,0,Свободная продажа,False,,,false,9,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1845797547,81,Казань,"55,745701","49,140577",168750,16,2,"3,5",Совмещенный,0,Евро,False,1,False,5,Кирпичный,0,0,,1968,False,0,Свободная продажа,False,,false,false,,Двор,,,,,,true,,false,false,false,false,false,,,,,,,,,,,,,,,,,,,
1589257425,6058,Казань,"55,824425","49,09974",147058,17,1,3,None,0,Евро,None,1,True,5,Панельный,0,0,13,1971,False,0,Свободная продажа,False,,,false,9,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1861351888,0,Казань,"55,814846","49,196344",179389,"13,1",5,3,None,0,Евро,None,1,None,5,Кирпичный,0,0,,1985,False,0,Свободная продажа,False,,true,false,"8,1",,,,,,,true,,,,,,,,,,,,,,,,Детская площадка,Спортивная площадка,,,,,,,,
1687614404,1562,Казань,"55,753727","49,178315",147857,14,8,3,None,1,Евро,None,1,None,9,Иные,1,0,15,1983,False,0,Свободная продажа,False,,,false,6,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1861998872,0,Казань,"55,734562","49,145347",157480,"12,7",8,0,None,0,Евро,False,0,True,9,Кирпичный,1,0,,1983,False,0,Свободная продажа,False,,,false,"8,7",Улица,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1905982593,0,Казань,"55,794143","49,185627",200877,"11,4",2,0,Совмещенный,0,Евро,False,0,True,2,Кирпичный,0,0,,1953,False,0,Свободная продажа,False,"2,9",false,false,8,Улица,,,,,,true,,true,false,,,,,,,,Во дворе,,,,,,,,,,,,Меньше трех,1,
1737523321,1666,Казань,"55,806823","49,195536",190833,12,1,3,None,0,евроремонт,None,0,True,3,Кирпичный,0,0,,1962,False,0,Свободная продажа,False,,true,false,9,Двор,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1881253881,0,Казань,"55,860054","49,22783",120000,15,1,3,None,0,Евро,False,1,True,9,Кирпичный,1,0,,1975,False,0,Свободная продажа,False,,,false,"10,9",Двор,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1895172362,0,Казань,"55,804202","49,180974",187500,16,7,0,None,0,Евро,None,0,None,9,Кирпичный,1,0,,1978,False,0,Свободная продажа,False,,true,false,,Двор,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,Наземная парковка
1874400351,0,Казань,"55,800261","49,188843",193333,9,1,3,None,0,Евро,False,1,False,5,Кирпичный,0,0,,1968,False,0,Свободная продажа,False,,,false,6,Двор,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1899878501,0,Казань,"55,797989","49,049092",189285,14,6,0,None,0,Евро,False,0,False,9,Кирпичный,1,0,,1986,False,0,Свободная продажа,False,,,false,10,Двор,Улица,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1835526025,137,Казань,"55,797989","49,049092",158764,17,9,3,None,0,Евро,None,0,None,9,Кирпичный,0,0,,1986,False,0,Свободная продажа,False,,,false,12,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1872825885,0,Казань,"55,834467","49,091789",149937,16,5,6,None,0,Евро,False,0,True,5,Кирпичный,0,0,14,1959,False,0,Свободная продажа,False,,,false,13,Двор,,,,,,true,true,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1705657187,1158,Казань,"55,84031","49,10221",161538,13,2,1,None,0,евроремонт,None,0,True,10,Кирпичный,1,0,22,1976,False,0,Свободная продажа,False,"2,5",,false,12,Двор,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1792397070,659,Казань,"55,852642","49,070643",140000,"18,5",5,0,None,0,Евро,None,0,True,5,Кирпичный,0,0,15,1974,False,0,Свободная продажа,False,,,false,,Двор,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,Наземная парковка
1521388785,12702,Казань,"55,834588","49,092876",160769,13,1,3,None,1,Евро,None,0,True,5,Иные,0,0,15,1959,False,0,Свободная продажа,False,,,false,8,,,,,,,true,,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1772417435,507,Казань,"55,834633","49,202677",148809,"16,8",1,3,None,0,Евро,None,0,True,5,Кирпичный,0,0,,1978,False,0,Свободная продажа,False,,true,false,11,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1874651002,0,Казань,"55,834178","49,094206",150000,13,2,0,None,0,Евро,None,0,True,5,Кирпичный,0,0,15,1959,False,0,Свободная продажа,False,,,false,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,Наземная парковка
1871423239,0,Казань,"55,771353","49,100359",173184,"17,9",1,3,None,1,Евро,None,1,True,5,Иные,0,0,,1972,False,0,Свободная продажа,False,,,false,12,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1855301782,0,Казань,"55,877637","49,020562",138333,18,3,0,Совмещенный,0,Евро,False,1,True,5,Кирпичный,0,0,,1973,False,0,Свободная продажа,False,,false,false,,,,,,,,true,,false,false,false,false,false,,,,,,,,,,,,,,,,,,,
1834812572,507,Казань,"55,753012","49,218048",130841,"21,4",6,"2,4",None,0,евроремонт,None,1,True,9,Кирпичный,1,0,11,1978,False,0,Свободная продажа,False,,true,false,17,Двор,,,,,,true,true,,,,,,,,,,,,,,,Детская площадка,Спортивная площадка,,,,,,,,
1899980024,0,Казань,"55,757151","49,194054",178125,16,7,0,Совмещенный,0,Евро,False,1,None,9,,0,0,7,,False,0,Свободная продажа,False,,,false,,,,,,,,true,,false,false,false,false,false,,,,,,,,,,,,,,,,,,,
1899975833,0,Казань,"55,757151","49,194054",166111,18,7,0,Совмещенный,0,Евро,False,1,None,9,Кирпичный,0,0,7,,False,0,Свободная продажа,False,,,false,,,,,,,,true,,false,false,false,false,false,,,,,,,,,,,,,,,,,,,
1846641988,221,Казань,"55,757151","49,194054",153913,23,6,0,Совмещенный,0,Евро,False,1,None,9,,0,0,7,,False,0,Свободная продажа,False,,,false,,,,,,,,true,,false,false,false,false,false,,,,,,,,,,,,,,,,,,,
1590014894,500,Казань,"55,806282","48,945292",121212,33,4,12,None,0,Евро,None,1,True,5,Кирпичный,0,0,,1983,False,0,Свободная продажа,False,,,false,20,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1874607167,0,Казань,"55,861085","49,099596",192578,"21,29",4,"4,5",None,1,Евро,False,1,True,9,Кирпичный,1,0,19,1975,False,0,Свободная продажа,False,"2,5",,false,"10,9",Двор,,,,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,
1735986944,869,Казань,"55,83069","49,052353",124242,33,6,6,Совмещенный,0,Евро,False,1,True,9,Кирпичный,1,0,30,1978,False,0,Свободная продажа,False,,false,false,16,Улица,,,,,,true,,false,false,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1833616909,92,Казань,"55,859529","49,103863",118309,"35,5",6,"12,6",None,0,евроремонт,None,1,True,9,Кирпичный,1,0,21,1979,False,0,Свободная продажа,False,"2,6",,false,"15,8",Двор,,,,,,true,,,,,,,,,,,,,,,,Детская площадка,,,,,,,,,
1837329983,137,Казань,"55,817046","49,05627",123437,32,3,3,None,0,Евро,False,1,True,5,Кирпичный,0,0,,1955,False,0,Свободная продажа,False,,,false,28,Двор,,,,,,true,true,,,,,,,,,,,,,,,Детская площадка,Спортивная площадка,,,,,,,,
1908990093,0,Казань,"55,870016","49,077479",158075,"29,1",8,6,None,1,Евро,False,1,True,9,Кирпичный,1,0,25,1980,False,0,Свободная продажа,False,,,false,18,Двор,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,
1908974545,0,Казань,"55,859534","49,096155",139705,34,7,0,Совмещенный,1,Евро,False,1,True,9,Панельный,1,0,15,1980,False,0,Свободная продажа,False,,true,false,,,,,,,,true,,false,false,false,false,false,Домофон,,,,Во дворе,,,,,,,,,,,,,1,
1860108677,10,Казань,"55,825998","49,030237",137878,33,4,0,Совмещенный,1,Евро,False,1,True,5,Кирпичный,0,0,,1961,False,0,Свободная продажа,False,,false,false,,,,,,,,true,,false,false,false,false,false,,,,,,,,,,Детская площадка,Спортивная площадка,,,,,,,,
1548554331,8935,Казань,"55,863773","49,101716",136612,"36,6",3,"12,4",None,0,Евро,None,1,None,9,Иные,1,0,25,1981,False,0,Свободная продажа,False,,true,false,"17,2",,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
1912447709,0,Казань,"55,756498","49,166754",123324,"37,3",6,9,None,1,Евро,False,1,True,10,Панельный,1,0,17,1993,False,0,Свободная продажа,False,,true,false,19,Двор,,,,,,true,,false,false,false,false,false,Домофон,,,,Во дворе,,,,,Детская площадка,Спортивная площадка,Школа,Детский сад,Парк,,,Меньше трех,1,
1861949672,0,Казань,"55,857154","49,099775",118292,41,5,6,None,1,Евро,None,2,True,5,Иные,0,0,17,1970,False,0,Свободная продажа,False,,,false,"25,8",,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
